order_id,customer_id,order_date,amount,status
232_1,232,2025-05-13,340.1466240301884,refunded
232_2,232,2025-03-08,82.14408385738649,paid
233_0,233,2025-01-30,35.34816588026262,paid
233_1,233,2025-06-30,24.62394963527099,paid
233_2,233,2025-01-12,207.19640665323382,paid
233_3,233,2025-02-24,1.339125987202002,paid
234_0,234,2025-04-17,146.48010881203055,paid
234_1,234,2025-05-26,34.39582726337044,paid
234_2,234,2025-02-17,237.7382067722131,paid
234_3,234,2025-06-05,59.821712476274634,paid
234_4,234,2025-05-02,123.83226911903706,paid
234_5,234,2025-03-03,189.98555532064955,paid
235_0,235,2025-04-17,34.029456434868706,paid
235_1,235,2025-02-02,12.846190969953645,refunded
235_2,235,2025-02-17,382.1205515738435,refunded
235_3,235,2025-01-28,97.55252631274293,paid
235_4,235,2025-03-11,212.8369369409266,paid
236_0,236,2025-07-03,47.405402873631616,refunded
236_1,236,2025-03-14,160.078294388527,paid
236_2,236,2025-01-19,379.2715551371389,refunded
236_3,236,2025-02-20,205.14821557028333,paid
237_0,237,2025-04-03,105.74276430828786,paid
237_1,237,2025-03-03,7.639169927362454,paid
237_2,237,2025-05-22,8.182559838163725,paid
237_3,237,2025-05-29,347.32705542046403,paid
238_0,238,2025-03-19,122.55388444410953,paid
238_1,238,2025-02-09,17.12924500616022,paid
238_2,238,2025-07-04,80.91747704592193,paid
238_3,238,2025-05-19,138.94558889066624,paid
238_4,238,2025-05-03,351.0581174195963,refunded
239_0,239,2025-06-09,63.6987344400376,paid
240_0,240,2025-02-21,115.48367473517544,paid
240_1,240,2025-05-03,93.38290781942908,refunded
241_0,241,2025-05-18,91.20978995637479,refunded
241_1,241,2025-02-19,15.651642300795265,paid
241_2,241,2025-06-26,121.22076759013225,paid
241_3,241,2025-05-11,14.55328161881217,paid
241_4,241,2025-03-04,22.38334250440887,paid
241_5,241,2025-03-04,33.504539588888214,paid
242_0,242,2025-01-03,214.29847528757787,paid
242_1,242,2025-07-12,74.87263030205527,paid
242_2,242,2025-06-20,10.108882812872467,paid
242_3,242,2025-05-01,60.902925918549464,paid
242_4,242,2025-07-13,87.42824935830377,paid
242_5,242,2025-05-24,3.5529210081059643,paid
243_0,243,2025-04-03,270.96230019192313,paid
243_1,243,2025-02-18,334.4799693663358,paid
244_0,244,2025-06-20,43.543206185618736,paid
244_1,244,2025-07-10,24.898418261641226,paid
245_0,245,2025-07-12,9.302639180598241,paid
245_1,245,2025-06-17,418.0436440803952,refunded
245_2,245,2025-02-12,43.99977223771737,paid
245_3,245,2025-06-17,10.642958569595061,refunded
245_4,245,2025-05-30,71.5866369823289,paid
245_5,245,2025-04-07,129.21299256129234,paid
245_6,245,2025-02-07,111.83895309726198,refunded
245_7,245,2025-06-02,39.79397383355575,paid
246_0,246,2025-03-03,65.75019759801745,paid
246_1,246,2025-02-11,23.944375269087573,paid
247_0,247,2025-01-10,350.62764763657594,paid
247_1,247,2025-01-21,3.7051861613584625,paid
247_2,247,2025-02-28,537.6957677285043,paid
247_3,247,2025-05-12,306.7925143651449,paid
248_0,248,2025-06-19,53.38385816157254,paid
248_1,248,2025-03-21,2.8864308565408177,paid
248_2,248,2025-02-17,34.61684754602658,paid
249_0,249,2025-02-09,71.34223836874581,paid
249_1,249,2025-01-13,70.74584452442029,paid
249_2,249,2025-07-04,304.5322421018984,paid
249_3,249,2025-05-17,69.89972206932724,paid
250_0,250,2025-01-27,362.4679138740481,paid
250_1,250,2025-05-25,83.93732025054277,paid
250_2,250,2025-04-02,49.67051744086127,paid
250_3,250,2025-02-08,17.97771164789342,paid
250_4,250,2025-06-27,67.94582791154747,paid
250_5,250,2025-05-25,251.00726066157125,paid
250_6,250,2025-02-21,52.1148546393491,paid
251_0,251,2025-01-27,73.48035605455775,paid
251_1,251,2025-02-04,60.95864836654229,paid
251_2,251,2025-02-19,100.61003657251261,paid
251_3,251,2025-07-16,4.797809972995966,paid
251_4,251,2025-04-24,7.940713147370117,paid
251_5,251,2025-02-01,317.24220024537857,refunded
251_6,251,2025-06-27,21.092693876984804,paid
252_0,252,2025-03-23,22.270896297861345,paid
252_1,252,2025-05-02,59.489242325550585,paid
252_2,252,2025-02-13,253.68353780440634,paid
252_3,252,2025-04-11,64.16639369558523,paid
253_0,253,2025-01-16,4.761530175751151,paid
253_1,253,2025-05-14,10.949602277227482,paid
253_2,253,2025-05-29,100.4227476970361,paid
253_3,253,2025-03-30,39.332874994289654,refunded
254_0,254,2025-07-11,112.49310129489074,refunded
254_1,254,2025-06-15,26.838846155419738,paid
255_0,255,2025-01-26,34.53032749770746,paid
255_1,255,2025-07-14,241.34629849127944,paid
256_0,256,2025-01-20,69.40112238713606,paid
256_1,256,2025-03-05,1.6448172633109548,paid
256_2,256,2025-06-02,141.06803394465757,paid
256_3,256,2025-04-24,138.86361560049934,paid
256_4,256,2025-04-17,119.36986187443435,refunded
257_0,257,2025-01-24,71.30407736777788,paid
257_1,257,2025-03-15,51.32717260775602,refunded
257_2,257,2025-06-03,43.02231379524359,refunded
257_3,257,2025-07-14,165.15163087391676,paid
258_0,258,2025-05-25,259.82583179862445,paid
258_1,258,2025-01-30,243.68261725704232,paid
258_2,258,2025-04-28,24.424826006060773,paid
258_3,258,2025-05-23,227.98248104933293,paid
259_0,259,2025-01-18,97.616168310055,paid
259_1,259,2025-05-03,76.56207249717026,paid
259_2,259,2025-04-08,596.6995322185832,paid
259_3,259,2025-02-22,255.07902911348134,paid
259_4,259,2025-05-26,228.5927118714265,paid
260_0,260,2025-06-18,18.134702084059395,refunded
260_1,260,2025-07-03,100.9166108433756,paid
260_2,260,2025-01-20,166.23287022940153,paid
260_3,260,2025-01-02,54.647610952615636,paid
260_4,260,2025-03-24,6.73720546229299,paid
260_5,260,2025-04-26,56.50288703069412,paid
260_6,260,2025-02-10,76.86004316099773,paid
260_7,260,2025-01-15,29.13645218585661,paid
261_0,261,2025-02-22,62.59850313320404,paid
261_1,261,2025-06-14,43.26597127576755,paid
261_2,261,2025-03-31,50.18650453745855,refunded
262_0,262,2025-01-06,7.974688597298056,paid
262_1,262,2025-04-02,234.60901618082212,paid
262_2,262,2025-06-16,25.4708809431058,paid
263_0,263,2025-06-12,18.33841485036159,paid
264_0,264,2025-01-19,41.458228921314806,paid
264_1,264,2025-06-22,151.56815626740075,refunded
264_2,264,2025-04-22,311.3760982998865,paid
264_3,264,2025-05-27,16.9650111280521,paid
264_4,264,2025-01-18,78.86362662596947,paid
264_5,264,2025-04-18,46.76976560707441,paid
264_6,264,2025-06-19,108.07576040339026,paid
264_7,264,2025-01-20,21.260670941668863,paid
264_8,264,2025-06-11,164.56477156865927,paid
265_0,265,2025-01-25,228.16841818516468,refunded
265_1,265,2025-05-19,163.66158828562675,refunded
265_2,265,2025-05-01,145.20498328021216,paid
266_0,266,2025-01-01,9.325835676104633,refunded
266_1,266,2025-05-31,332.61726171842525,paid
266_2,266,2025-03-15,64.01598997591014,paid
267_0,267,2025-02-18,63.26269578376793,paid
267_1,267,2025-06-13,124.17241615331275,refunded
267_2,267,2025-04-19,52.671445496481006,paid
268_0,268,2025-01-21,212.96547542548407,paid
269_0,269,2025-06-05,14.454100223606343,paid
269_1,269,2025-03-26,11.507871224860244,paid
269_2,269,2025-01-26,100.96797732934533,paid
269_3,269,2025-06-04,56.0774401652693,paid
269_4,269,2025-06-03,28.16934811993127,paid
269_5,269,2025-06-28,41.96164450561336,paid
270_0,270,2025-06-02,6.757557650693348,paid
271_0,271,2025-04-23,6.5147217118625615,paid
271_1,271,2025-02-21,3.474812793383826,paid
271_2,271,2025-02-19,37.65947247138721,paid
272_0,272,2025-03-30,85.99122932183681,paid
272_1,272,2025-01-27,140.18472256793882,paid
273_0,273,2025-03-20,54.21205565416386,paid
273_1,273,2025-04-13,21.525172484510595,paid
273_2,273,2025-07-04,19.599475118157784,refunded
274_0,274,2025-01-29,75.12020861656717,paid
274_1,274,2025-04-05,47.70091491579881,paid
274_2,274,2025-02-21,22.605386859464854,paid
274_3,274,2025-02-04,0.0052569056073421645,paid
274_4,274,2025-04-02,39.43868743295466,paid
275_0,275,2025-03-08,88.4698025862959,paid
275_1,275,2025-01-30,75.56121489715758,paid
275_2,275,2025-04-22,64.28220382744679,paid
275_3,275,2025-03-26,87.63768723194542,paid
276_0,276,2025-07-19,42.376146427834804,paid
276_1,276,2025-01-19,5.511000401685947,paid
276_2,276,2025-02-22,165.31965194231307,paid
276_3,276,2025-06-29,93.36405846009687,refunded
277_0,277,2025-02-19,160.64194906839987,paid
277_1,277,2025-05-01,11.767486178589893,paid
277_2,277,2025-06-13,58.48005758874679,paid
277_3,277,2025-02-13,53.24155066442465,paid
277_4,277,2025-03-01,4.956424616278139,paid
277_5,277,2025-04-27,43.76572892485701,paid
278_0,278,2025-01-05,338.18410596581765,paid
278_1,278,2025-06-28,61.257640150204395,refunded
278_2,278,2025-07-07,379.2375126585533,refunded
278_3,278,2025-01-09,18.688358997266803,paid
278_4,278,2025-04-28,173.92344661871928,paid
278_5,278,2025-05-20,37.48705937415519,paid
278_6,278,2025-05-30,353.44387406955997,paid
278_7,278,2025-01-31,106.24018347647252,paid
279_0,279,2025-02-27,184.40614612267413,paid
279_1,279,2025-03-30,20.65919768637003,paid
279_2,279,2025-07-02,96.91551859024018,refunded
279_3,279,2025-04-16,84.92008876121848,paid
279_4,279,2025-05-16,226.9419684073113,paid
279_5,279,2025-01-07,77.64527955931108,paid
280_0,280,2025-01-05,65.10343265856957,refunded
280_1,280,2025-07-12,51.72683363985039,paid
280_2,280,2025-06-17,55.089732643898856,paid
280_3,280,2025-01-04,59.88111725679578,refunded
280_4,280,2025-04-08,99.2465948927471,paid
280_5,280,2025-02-25,14.345273873554603,paid
280_6,280,2025-02-07,114.78131040806798,refunded
280_7,280,2025-01-05,25.265382884913667,paid
281_0,281,2025-03-13,2.624187630559948,paid
281_1,281,2025-01-13,80.55156790766891,paid
281_2,281,2025-05-19,33.410309099566696,paid
281_3,281,2025-01-17,348.6081871230285,paid
281_4,281,2025-05-23,117.34227233769168,paid
282_0,282,2025-01-23,148.2604496570944,refunded
282_1,282,2025-03-20,17.05880343925227,paid
282_2,282,2025-01-23,238.94988890430943,paid
282_3,282,2025-01-22,34.61416089687407,paid
283_0,283,2025-05-06,88.86076086068859,paid
284_0,284,2025-06-06,171.62653282792732,paid
284_1,284,2025-06-10,139.74464518678514,paid
284_2,284,2025-06-28,79.53493493664685,paid
284_3,284,2025-07-01,137.30458008733396,paid
284_4,284,2025-03-06,143.23456243855247,paid
285_0,285,2025-06-07,107.94240470109328,paid
286_0,286,2025-01-10,233.01909599997884,paid
286_1,286,2025-03-01,20.626085516036625,paid
286_2,286,2025-02-22,31.129651843625844,paid
286_3,286,2025-04-08,67.4278341098604,refunded
286_4,286,2025-06-23,146.71408735022803,paid
286_5,286,2025-07-04,148.02328038832232,paid
287_0,287,2025-07-02,24.645339106192687,paid
287_1,287,2025-02-13,95.54799692957455,paid
288_0,288,2025-03-26,112.60665731784549,paid
288_1,288,2025-04-04,37.46700129604223,paid
288_2,288,2025-05-17,28.197759432245295,refunded
289_0,289,2025-01-24,37.367998093639464,paid
289_1,289,2025-03-13,17.51915157262792,paid
289_2,289,2025-02-22,39.52383800438665,refunded
289_3,289,2025-05-31,7.430918296636288,paid
289_4,289,2025-04-02,15.783440813888355,paid
290_0,290,2025-06-19,16.431283180256344,paid
290_1,290,2025-01-26,102.44816685879026,paid
290_2,290,2025-05-15,24.02534072895782,paid
290_3,290,2025-03-04,22.102301089256713,paid
290_4,290,2025-02-18,75.00151542646368,paid
290_5,290,2025-05-20,79.30966503332643,refunded
291_0,291,2025-04-27,28.75575111033932,paid
291_1,291,2025-04-04,117.6827927917786,refunded
291_2,291,2025-07-18,83.73446670732582,paid
291_3,291,2025-06-18,87.98767837493676,paid
291_4,291,2025-05-16,11.57320974341039,paid
291_5,291,2025-02-15,19.914696319035215,paid
291_6,291,2025-03-01,352.46280598352257,paid
291_7,291,2025-01-02,13.171764484587744,paid
292_0,292,2025-04-20,184.01749444347448,paid
292_1,292,2025-05-14,4.620490465986025,paid
292_2,292,2025-06-18,32.900990151159704,refunded
293_0,293,2025-07-17,29.386634913186466,paid
293_1,293,2025-07-02,27.656852887017564,paid
293_2,293,2025-04-07,115.98926877673073,paid
293_3,293,2025-02-14,33.356278586616874,paid
294_0,294,2025-07-16,7.413568895976249,refunded
294_1,294,2025-04-12,82.2128221304419,paid
294_2,294,2025-02-19,71.95818071728604,paid
294_3,294,2025-03-30,32.95465789160339,paid
294_4,294,2025-07-18,1.2891224784851976,paid
295_0,295,2025-05-21,86.3671652706712,paid
295_1,295,2025-04-30,77.49247488297564,paid
295_2,295,2025-02-05,23.79554638004451,paid
295_3,295,2025-01-01,64.44144494515498,paid
295_4,295,2025-02-11,80.09232408551148,paid
295_5,295,2025-04-30,122.58356688861916,paid
296_0,296,2025-04-20,163.48504111203042,paid
296_1,296,2025-02-13,8.015152327516107,paid
296_2,296,2025-03-17,93.7999889857078,paid
296_3,296,2025-01-15,58.91825325559235,paid
296_4,296,2025-02-10,312.43898546961805,paid
296_5,296,2025-02-11,27.809060786898282,paid
297_0,297,2025-06-26,64.81778120295894,paid
297_1,297,2025-02-01,107.1035403588296,paid
297_2,297,2025-07-07,71.11421623278207,paid
297_3,297,2025-01-14,111.23508521026824,paid
298_0,298,2025-07-03,34.920499838819566,paid
298_1,298,2025-04-16,265.1580690427796,paid
298_2,298,2025-07-13,72.03583555553085,paid
298_3,298,2025-04-09,24.108762934270146,paid
299_0,299,2025-01-19,5.862584076847385,paid
299_1,299,2025-01-23,42.27481865681762,paid
299_2,299,2025-03-22,33.619674133793616,refunded
299_3,299,2025-03-07,122.99256837104483,paid
300_0,300,2025-07-09,78.12333459229392,paid
300_1,300,2025-03-13,2.3095002642774127,paid
300_2,300,2025-02-07,77.3739816141014,paid
300_3,300,2025-01-23,72.98316169340731,paid
300_4,300,2025-02-04,175.32793085430706,paid
301_0,301,2025-05-21,24.273229260773476,paid
301_1,301,2025-05-22,82.26639365155184,paid
302_0,302,2025-03-04,87.38884200609915,paid
302_1,302,2025-02-22,199.15991824234226,paid
302_2,302,2025-05-24,115.20483762097489,paid
302_3,302,2025-02-27,4.429113798974662,paid
302_4,302,2025-06-02,167.9609626622535,refunded
302_5,302,2025-05-04,57.21439718636301,refunded
302_6,302,2025-02-09,30.80776326771664,paid
302_7,302,2025-04-17,28.49518319632594,paid
303_0,303,2025-01-28,28.33574200142488,paid
303_1,303,2025-01-16,67.06219081737,paid
303_2,303,2025-04-08,155.26488796228045,paid
303_3,303,2025-06-07,91.78404504345987,paid
303_4,303,2025-06-24,167.8326680976183,paid
303_5,303,2025-02-15,18.53123435839022,paid
303_6,303,2025-05-28,295.0142496072665,paid
303_7,303,2025-07-07,367.07323201567766,refunded
303_8,303,2025-05-13,127.51478166280499,paid
304_0,304,2025-07-11,242.9702888619229,paid
304_1,304,2025-06-14,34.726987274482816,paid
304_2,304,2025-01-20,78.82731928682324,paid
304_3,304,2025-01-12,139.17363392906532,paid
304_4,304,2025-01-16,60.35869978074897,paid
304_5,304,2025-04-10,60.53600488425697,refunded
304_6,304,2025-07-16,31.3212860034442,paid
304_7,304,2025-02-28,81.61193293899879,paid
305_0,305,2025-05-22,94.51098848749649,paid
305_1,305,2025-05-20,51.30749314355811,refunded
305_2,305,2025-06-19,64.22982908905281,paid
305_3,305,2025-07-07,17.015096934068993,paid
305_4,305,2025-06-25,20.220263925272057,paid
305_5,305,2025-01-19,6.50569188429294,paid
306_0,306,2025-01-23,3.869394036566689,paid
306_1,306,2025-02-11,59.76711424649446,paid
306_2,306,2025-02-24,218.20514728756427,paid
306_3,306,2025-03-06,37.815788565201444,refunded
307_0,307,2025-03-02,40.301042235270714,paid
307_1,307,2025-06-29,8.88564442849174,paid
307_2,307,2025-03-10,6.78947763170044,paid
307_3,307,2025-01-18,1.3012581302494688,paid
307_4,307,2025-04-20,195.05951385205856,paid
307_5,307,2025-06-18,0.17373411428391516,paid
308_0,308,2025-02-16,74.19555352230333,paid
308_1,308,2025-01-14,10.454458642530405,paid
308_2,308,2025-03-24,31.255402102928432,paid
308_3,308,2025-01-04,9.258034235641723,paid
309_0,309,2025-03-16,254.72234136258197,refunded
309_1,309,2025-01-12,666.5299849831893,paid
309_2,309,2025-04-13,163.66149463216848,paid
309_3,309,2025-06-18,256.13911151972417,paid
309_4,309,2025-04-16,244.95394645242322,paid
309_5,309,2025-02-06,47.4001693155026,refunded
309_6,309,2025-02-02,353.5390547169194,paid
310_0,310,2025-05-04,93.21353822710704,paid
310_1,310,2025-01-26,187.48730073062185,paid
310_2,310,2025-04-14,163.83634475131944,paid
310_3,310,2025-05-07,146.26504850403668,paid
310_4,310,2025-07-02,152.40494415020783,paid
310_5,310,2025-02-28,102.96887014049585,paid
310_6,310,2025-01-30,52.412602459183944,paid
310_7,310,2025-06-14,112.89879302869517,paid
310_8,310,2025-01-05,94.11670968053308,paid
311_0,311,2025-03-18,120.48910987681991,paid
311_1,311,2025-06-21,19.503423932445006,paid
311_2,311,2025-06-04,50.02179802858786,refunded
312_0,312,2025-01-13,53.221767143491036,paid
312_1,312,2025-03-21,26.093450192389163,paid
312_2,312,2025-02-07,21.67051576534208,paid
312_3,312,2025-03-23,23.435777458605305,paid
313_0,313,2025-01-22,81.4393357977871,paid
313_1,313,2025-03-26,28.985864560831054,paid
313_2,313,2025-05-25,2.8840701163302964,paid
314_0,314,2025-03-31,65.91866690353203,paid
314_1,314,2025-06-07,29.679135537076302,paid
314_2,314,2025-01-02,403.73048350335006,paid
314_3,314,2025-01-07,97.96100214871215,paid
315_0,315,2025-06-29,1.1530917572403276,paid
315_1,315,2025-05-06,176.08712154413095,paid
315_2,315,2025-03-08,65.6752815439312,paid
315_3,315,2025-01-11,6.864878712126083,paid
315_4,315,2025-06-05,25.676132668197223,paid
315_5,315,2025-02-12,207.31045288039195,paid
315_6,315,2025-05-30,89.93722545106225,paid
316_0,316,2025-05-15,454.20689974296494,paid
317_0,317,2025-01-07,32.872156291583906,paid
317_1,317,2025-05-26,7.764453785809962,paid
317_2,317,2025-02-01,99.25081648374231,paid
318_0,318,2025-05-04,68.48501217663528,refunded
318_1,318,2025-07-03,10.590031674573593,paid
318_2,318,2025-06-22,63.53257105889117,refunded
319_0,319,2025-05-10,16.600148709849453,paid
319_1,319,2025-04-06,247.95763486338492,paid
319_2,319,2025-06-01,10.809292651816802,paid
319_3,319,2025-03-08,146.93830885246197,paid
319_4,319,2025-07-07,122.26037572811673,paid
320_0,320,2025-04-24,98.76575307433617,paid
320_1,320,2025-06-06,217.84055781916715,refunded
320_2,320,2025-03-12,27.97034272125158,paid
320_3,320,2025-07-11,134.5585826023967,paid
320_4,320,2025-03-14,4.44719550039148,paid
320_5,320,2025-02-09,22.395950368806954,paid
321_0,321,2025-07-06,122.86606834796687,refunded
321_1,321,2025-06-15,507.3468241905542,paid
321_2,321,2025-03-13,132.59053838998284,paid
321_3,321,2025-01-13,254.10462619388588,paid
321_4,321,2025-04-17,2.5830369095252164,paid
321_5,321,2025-06-17,130.77393735639157,paid
322_0,322,2025-03-21,43.9474911707244,refunded
323_0,323,2025-06-14,79.78152272334022,refunded
323_1,323,2025-02-21,59.55066195067374,paid
323_2,323,2025-05-13,100.22258858576056,paid
324_0,324,2025-03-27,43.99059547737678,paid
324_1,324,2025-06-20,34.016272275538434,paid
324_2,324,2025-05-09,3.019192319844485,paid
324_3,324,2025-04-28,165.70993792336512,refunded
324_4,324,2025-04-18,305.16732227305863,paid
325_0,325,2025-05-18,307.63389413680335,paid
325_1,325,2025-06-14,220.35992321584507,paid
325_2,325,2025-04-09,4.747134568515925,paid
325_3,325,2025-06-21,22.754100229257528,paid
325_4,325,2025-02-25,18.393312904492603,paid
325_5,325,2025-02-20,229.36697144325268,paid
325_6,325,2025-04-09,105.92293996918917,paid
325_7,325,2025-03-18,136.82491265269232,paid
326_0,326,2025-04-30,9.383691604846875,paid
326_1,326,2025-04-11,58.933888264997535,paid
327_0,327,2025-07-05,163.12040375898792,paid
327_1,327,2025-02-09,17.086874470463933,paid
327_2,327,2025-03-19,0.33233139468169665,refunded
328_0,328,2025-03-17,166.70194347146534,paid
328_1,328,2025-06-25,72.05374398199412,refunded
328_2,328,2025-07-17,133.6030075625455,paid
328_3,328,2025-01-28,47.00855482232292,paid
328_4,328,2025-06-24,77.86296542100796,refunded
328_5,328,2025-06-29,33.54711135461918,paid
328_6,328,2025-01-30,57.919687231324616,paid
329_0,329,2025-06-01,23.01077249299662,paid
329_1,329,2025-05-14,2.466609190691388,paid
329_2,329,2025-02-03,186.42401356990723,paid
329_3,329,2025-06-01,6.286016987717565,paid
329_4,329,2025-04-17,188.7190240393431,paid
330_0,330,2025-02-07,121.24966211840058,paid
330_1,330,2025-04-18,316.09465426491437,paid
331_0,331,2025-06-11,43.40067943492012,refunded
331_1,331,2025-04-29,24.59155273848597,paid
331_2,331,2025-05-15,103.09683111857564,paid
331_3,331,2025-01-11,15.277446345267427,paid
331_4,331,2025-06-04,232.25984673599078,paid
332_0,332,2025-07-14,49.627309968919036,paid
332_1,332,2025-01-12,54.94407030147477,paid
332_2,332,2025-07-07,13.636949867826925,paid
332_3,332,2025-04-22,125.29673798141567,paid
332_4,332,2025-05-21,202.72117402563543,paid
333_0,333,2025-04-29,125.29376339784216,paid
333_1,333,2025-05-09,41.43244522329644,paid
333_2,333,2025-01-08,32.36211941356266,paid
333_3,333,2025-07-12,43.51604749635247,paid
333_4,333,2025-01-16,200.95599411309175,paid
333_5,333,2025-05-24,36.41218725435865,paid
334_0,334,2025-04-02,9.007034308126423,paid
334_1,334,2025-06-23,45.76274038944094,paid
334_2,334,2025-03-19,232.33979410279656,paid
334_3,334,2025-06-30,112.35570370066182,paid
335_0,335,2025-06-07,2.4509112453981454,paid
335_1,335,2025-03-13,88.90167053648628,paid
335_2,335,2025-02-17,342.47172596266756,paid
335_3,335,2025-04-20,41.44359203934883,paid
335_4,335,2025-01-03,59.581419430435645,paid
335_5,335,2025-05-29,143.73558759394064,paid
335_6,335,2025-04-24,51.23867253486829,paid
335_7,335,2025-05-07,35.97973380850627,refunded
335_8,335,2025-01-01,0.15290181548348183,paid
335_9,335,2025-06-24,38.82938057399385,paid
336_0,336,2025-01-13,63.977615848916635,paid
336_1,336,2025-03-05,23.953367822189712,paid
336_2,336,2025-04-06,88.742989551795,paid
336_3,336,2025-05-21,34.242142318502765,paid
337_0,337,2025-03-18,172.82090885436386,paid
337_1,337,2025-03-19,455.32549087606276,paid
337_2,337,2025-06-24,51.66122443541658,paid
337_3,337,2025-02-02,214.12671240259132,paid
338_0,338,2025-01-03,261.53832159448297,paid
338_1,338,2025-06-17,17.7607417696809,paid
338_2,338,2025-07-19,96.02772519034045,paid
338_3,338,2025-03-01,2.68614168571591,paid
339_0,339,2025-04-26,77.17319751934045,paid
339_1,339,2025-05-30,29.64478750018546,paid
339_2,339,2025-07-11,39.05122697573727,paid
340_0,340,2025-04-29,144.85613897093015,paid
340_1,340,2025-03-03,75.94261682635317,paid
340_2,340,2025-02-07,52.63110773314119,paid
340_3,340,2025-05-30,12.641504533823463,paid
341_0,341,2025-03-04,38.293403739855826,paid
341_1,341,2025-01-08,31.8199928277853,paid
341_2,341,2025-04-13,25.79437135757884,paid
341_3,341,2025-02-09,46.82737248523391,paid
341_4,341,2025-02-03,53.80731968912347,paid
342_0,342,2025-07-09,29.907823612703453,paid
342_1,342,2025-03-08,39.6199440046189,paid
342_2,342,2025-01-19,111.5295767949615,paid
342_3,342,2025-02-01,167.9551674691736,paid
342_4,342,2025-03-22,66.5162362797273,paid
343_0,343,2025-01-24,127.43666689929552,paid
343_1,343,2025-05-26,0.5155777336197902,paid
343_2,343,2025-04-07,9.760905737930939,paid
343_3,343,2025-03-17,33.66184789445929,paid
343_4,343,2025-01-15,56.96853275111835,paid
344_0,344,2025-01-14,70.36335592716637,paid
344_1,344,2025-04-06,217.55917071335332,paid
344_2,344,2025-05-11,3.613636739305824,paid
344_3,344,2025-04-15,1.3968745228533557,paid
344_4,344,2025-07-15,124.39512180522937,paid
344_5,344,2025-06-09,121.44154616104936,paid
344_6,344,2025-05-10,27.603819826023468,paid
345_0,345,2025-07-17,144.04694923869505,paid
345_1,345,2025-07-19,232.95707080585487,refunded
345_2,345,2025-05-14,66.05219272159228,paid
345_3,345,2025-03-28,115.04652841546697,paid
345_4,345,2025-07-09,87.57174022744348,paid
345_5,345,2025-04-24,102.89138812179401,paid
345_6,345,2025-03-21,32.94626847727357,paid
346_0,346,2025-01-25,47.06667265351216,paid
346_1,346,2025-03-15,38.52521838541987,paid
346_2,346,2025-07-03,221.39010830342428,paid
346_3,346,2025-02-07,325.1600435433469,paid
346_4,346,2025-01-11,155.81760404777341,paid
347_0,347,2025-07-03,246.285588540887,paid
347_1,347,2025-04-26,86.48145388209846,refunded
347_2,347,2025-02-25,25.08934973516202,paid
347_3,347,2025-02-08,4.794873403861756,paid
347_4,347,2025-03-02,93.3876341247311,paid
347_5,347,2025-03-14,66.19693839659057,paid
347_6,347,2025-03-22,104.76353145456261,paid
348_0,348,2025-01-12,59.81174118631844,paid
348_1,348,2025-01-27,26.079342882866303,refunded
348_2,348,2025-05-29,21.32378744773293,paid
348_3,348,2025-05-07,89.32429376956759,refunded
349_0,349,2025-02-17,48.863001197403435,paid
349_1,349,2025-01-16,27.706408116354254,paid
349_2,349,2025-02-26,57.84976637486909,paid
349_3,349,2025-01-06,16.78888587319978,paid
349_4,349,2025-04-15,64.16679119583601,paid
349_5,349,2025-03-19,25.01587579934438,paid
349_6,349,2025-03-23,47.90128071272893,paid
350_0,350,2025-03-28,5.879406115876408,paid
350_1,350,2025-05-21,9.858295784874894,paid
350_2,350,2025-07-04,128.99222157305016,paid
350_3,350,2025-01-03,11.313414851015327,paid
351_0,351,2025-03-12,23.068584059337233,paid
351_1,351,2025-02-27,144.2974560413077,paid
351_2,351,2025-02-22,16.47983588851619,paid
351_3,351,2025-02-18,0.6014573887602191,paid
351_4,351,2025-02-13,118.52205738226323,paid
351_5,351,2025-04-10,172.90355483295028,paid
351_6,351,2025-04-01,168.23733489329643,paid
351_7,351,2025-04-14,207.9148859026585,paid
351_8,351,2025-05-16,349.9618375873095,paid
352_0,352,2025-04-24,42.13309064525915,paid
352_1,352,2025-04-22,34.93346617147228,refunded
352_2,352,2025-01-08,119.10839539033213,paid
352_3,352,2025-05-21,66.13249041079715,paid
352_4,352,2025-02-10,86.18464421446429,paid
352_5,352,2025-01-03,180.68487139027428,paid
353_0,353,2025-07-12,287.322964772358,paid
353_1,353,2025-02-25,3.962841791951652,paid
353_2,353,2025-03-08,219.06848340765706,paid
353_3,353,2025-02-05,22.75242142324371,refunded
354_0,354,2025-05-20,72.10861395518954,paid
354_1,354,2025-01-30,82.58834269015226,paid
354_2,354,2025-05-21,41.41125949685659,refunded
354_3,354,2025-05-14,27.392553651224326,paid
354_4,354,2025-05-11,184.18260141445458,paid
354_5,354,2025-01-24,4.454748806760033,paid
354_6,354,2025-01-10,51.01801796249802,paid
355_0,355,2025-05-17,9.727020322257097,paid
355_1,355,2025-02-21,49.88450895356944,paid
355_2,355,2025-01-29,133.54205510442512,refunded
356_0,356,2025-05-30,119.42239936111456,paid
356_1,356,2025-01-20,33.32738631431339,paid
356_2,356,2025-04-20,297.1710783085305,paid
356_3,356,2025-01-05,22.310159029135097,paid
356_4,356,2025-03-13,5.565696637829962,paid
357_0,357,2025-02-07,144.88172653018455,paid
357_1,357,2025-07-19,188.807965646218,paid
357_2,357,2025-02-08,91.13649662037561,paid
357_3,357,2025-04-15,35.50274939857132,paid
357_4,357,2025-04-28,4.715766344003345,paid
